"Date","Price","Open","High","Low","Vol.","Change %"
"12/06/2019","15.140","15.175","15.275","15.100","0.39K","-1.78%"
"12/05/2019","15.415","15.600","15.675","15.575","0.37K","-2.93%"
"12/04/2019","15.880","15.600","15.900","15.600","0.56K","0.70%"
"12/03/2019","15.770","15.675","15.835","15.675","0.35K","-0.25%"
"12/02/2019","15.810","15.955","16.000","15.800","0.17K","-3.18%"
"11/29/2019","16.330","16.330","16.330","16.330","","2.19%"
"11/27/2019","15.980","15.950","16.100","15.875","0.22K","0.82%"
"11/26/2019","15.850","16.000","16.045","15.855","0.07K","-2.37%"
"11/25/2019","16.235","16.475","16.475","16.275","0.09K","1.15%"
"11/22/2019","16.050","16.000","16.150","15.950","0.35K","2.72%"
"11/21/2019","15.625","15.675","15.800","15.650","0.46K","0.22%"
"11/20/2019","15.590","15.300","15.525","15.250","0.11K","1.96%"
"11/19/2019","15.290","15.150","15.400","15.150","0.32K","0.39%"
"11/18/2019","15.230","15.375","15.400","15.175","0.44K","-3.09%"
"11/15/2019","15.715","15.400","15.725","15.400","0.46K","0.29%"
"11/14/2019","15.670","15.450","15.700","15.450","0.75K","1.42%"
"11/13/2019","15.450","15.275","15.475","15.275","0.16K","-0.61%"
"11/12/2019","15.545","15.600","15.600","15.480","0.39K","-1.89%"
"11/11/2019","15.845","15.875","15.925","15.825","0.62K","-0.60%"
"11/08/2019","15.940","16.175","16.200","15.875","0.18K","-1.12%"
"11/07/2019","16.120","16.225","16.300","16.140","0.64K","-0.98%"
"11/06/2019","16.280","16.575","16.575","16.300","0.85K","-3.04%"
"11/05/2019","16.790","16.750","16.905","16.700","1.08K","1.88%"
"11/04/2019","16.480","16.300","16.675","16.150","1.05K","1.89%"
"11/01/2019","16.175","16.350","16.350","16.175","0.52K","0.25%"
"10/31/2019","16.135","16.050","16.175","16.025","0.32K","17.09%"
"10/30/2019","13.780","13.625","13.625","13.625","0.06K","-0.40%"
"10/29/2019","13.835","14.500","14.500","14.400","0.15K","-3.86%"
"10/28/2019","14.390","14.575","14.650","14.450","0.34K","-5.55%"
"10/25/2019","15.235","15.550","15.550","15.400","0.21K","-2.68%"
"10/24/2019","15.655","15.150","15.650","15.150","0.29K","1.56%"
"10/23/2019","15.415","15.300","15.450","15.300","0.11K","-1.15%"
"10/22/2019","15.595","15.750","15.750","15.750","0.03K","-0.10%"
"10/21/2019","15.610","16.210","16.210","15.650","0.04K","-2.22%"
"10/18/2019","15.965","16.245","16.245","15.875","0.36K","-0.37%"
"10/17/2019","16.025","15.825","16.050","15.750","0.39K","-0.31%"
"10/16/2019","16.075","16.225","16.245","16.150","0.08K","0.06%"
"10/15/2019","16.065","16.050","16.050","16.050","0.01K","0.16%"
"10/14/2019","16.040","15.950","15.950","15.950","0.06K","-0.59%"
"10/11/2019","16.135","16.125","16.150","15.825","0.30K","1.80%"
"10/10/2019","15.850","15.825","15.825","15.475","0.49K","1.77%"
"10/09/2019","15.575","15.300","15.925","15.300","1.26K","-0.42%"
"10/08/2019","15.640","15.650","15.700","15.425","0.76K","0.87%"
"10/07/2019","15.505","15.200","15.475","15.200","0.22K","-1.68%"
"10/04/2019","15.770","16.350","16.500","15.750","0.16K","-1.50%"
"10/03/2019","16.010","16.000","16.225","15.850","0.31K","0.03%"
"10/02/2019","16.005","16.300","16.300","15.925","0.20K","-4.50%"
"10/01/2019","16.760","16.250","16.725","16.185","0.20K","2.26%"
"09/30/2019","16.390","16.680","16.690","16.680","0.02K","37.27%"
"09/27/2019","11.940","11.940","11.940","11.940","","-0.87%"
"09/26/2019","12.045","12.045","12.045","12.045","","0.79%"
"09/25/2019","11.950","11.935","12.050","11.935","0.21K","-3.16%"
"09/24/2019","12.340","12.175","12.600","12.175","0.04K","0.78%"
"09/23/2019","12.245","12.245","12.245","12.245","","-3.66%"
"09/20/2019","12.710","12.575","12.575","12.575","0.05K","3.71%"
"09/19/2019","12.255","12.255","12.255","12.255","0.04K","-1.45%"
"09/18/2019","12.435","12.800","12.800","12.535","0.02K","-7.48%"
"09/17/2019","13.440","14.175","14.175","13.525","0.07K","-12.36%"
"09/16/2019","15.335","15.155","15.155","15.155","0.01K","4.25%"
"09/13/2019","14.710","15.650","15.650","15.645","0.05K","1.69%"
"09/12/2019","14.465","14.545","14.545","14.545","0.05K","0.77%"
"09/11/2019","14.355","14.050","14.495","14.050","0.05K","-0.35%"
"09/10/2019","14.405","12.350","13.800","12.350","0.28K","17.74%"
"09/09/2019","12.235","12.675","12.675","12.300","0.41K","-0.93%"
"09/06/2019","12.350","12.175","12.175","12.100","0.25K","0.94%"
"09/05/2019","12.235","11.800","12.000","11.800","0.33K","2.30%"
"09/04/2019","11.960","12.150","12.150","12.100","0.08K","-1.16%"
"09/03/2019","12.100","11.950","12.125","11.675","1.00K","-5.43%"
"08/30/2019","12.795","12.795","12.795","12.795","0.01K","19.41%"
"08/29/2019","10.715","10.425","10.640","10.425","0.02K","4.69%"
"08/28/2019","10.235","10.350","10.350","10.225","0.22K","1.64%"
"08/27/2019","10.070","10.150","10.250","10.150","0.08K","-2.38%"
"08/26/2019","10.315","10.315","10.315","10.315","","-2.55%"
"08/23/2019","10.585","10.825","10.825","10.650","0.04K","-3.69%"
"08/22/2019","10.990","11.275","11.375","10.980","0.16K","-3.72%"
"08/21/2019","11.415","11.200","11.700","11.200","0.51K","1.78%"
"08/20/2019","11.215","11.300","11.305","11.225","0.05K","3.99%"
"08/19/2019","10.785","10.800","11.100","10.760","0.22K","-1.55%"
"08/16/2019","10.955","11.175","11.350","10.925","0.11K","-2.41%"
"08/15/2019","11.225","11.150","11.250","11.075","0.13K","0.40%"
"08/14/2019","11.180","11.500","11.600","11.225","0.24K","-5.73%"
"08/13/2019","11.860","11.450","11.750","11.450","0.29K","3.85%"
"08/12/2019","11.420","11.950","12.050","11.380","0.26K","-5.03%"
"08/09/2019","12.025","12.050","12.200","11.795","0.13K","-0.41%"
"08/08/2019","12.075","11.250","12.040","11.200","0.43K","5.83%"
"08/07/2019","11.410","11.000","11.400","10.900","0.48K","4.20%"
"08/06/2019","10.950","11.175","11.250","10.875","0.86K","-4.49%"
"08/05/2019","11.465","11.975","12.150","11.375","1.09K","-4.58%"
"08/02/2019","12.015","11.960","12.655","11.960","0.07K","-2.79%"
"08/01/2019","12.360","11.675","12.345","11.550","0.39K","12.36%"
"07/31/2019","11.000","11.000","11.000","11.000","","12.36%"
"07/30/2019","9.790","9.850","9.900","9.725","0.27K","-0.20%"
"07/29/2019","9.810","10.075","10.150","9.750","0.41K","-1.56%"
"07/26/2019","9.965","10.000","10.125","9.875","0.58K","-0.60%"
"07/25/2019","10.025","10.250","10.275","10.050","0.38K","-0.50%"
"07/24/2019","10.075","10.375","10.475","10.200","0.26K","-6.28%"
"07/23/2019","10.750","10.125","10.400","10.125","0.27K","5.81%"
"07/22/2019","10.160","10.900","10.950","10.375","0.80K","-6.06%"
"07/19/2019","10.815","10.900","10.900","10.900","0.02K","0.75%"
"07/18/2019","10.735","11.075","11.125","10.625","0.94K","-2.32%"
"07/17/2019","10.990","11.000","11.275","10.825","0.09K","-3.72%"
"07/16/2019","11.415","12.130","12.130","12.130","0.02K","-11.48%"
"07/15/2019","12.895","13.725","13.725","13.410","0.14K","-2.90%"
"07/12/2019","13.280","12.650","13.150","12.650","0.09K","1.14%"
"07/11/2019","13.130","12.725","12.850","12.300","0.09K","8.20%"
"07/10/2019","12.135","11.350","12.125","11.350","0.39K","3.19%"
"07/09/2019","11.760","12.225","12.675","11.850","0.92K","-1.01%"
"07/08/2019","11.880","11.105","12.075","11.105","1.03K","5.93%"
"07/05/2019","11.215","10.575","11.245","10.255","0.17K","8.94%"
"07/03/2019","10.295","10.375","10.375","10.175","0.15K","0.68%"
"07/02/2019","10.225","10.650","10.855","10.250","0.13K","-1.35%"
"07/01/2019","10.365","10.570","10.675","10.250","0.17K","2.47%"
"06/28/2019","10.115","9.750","9.765","9.750","0.04K","7.89%"
"06/27/2019","9.375","9.375","9.375","9.375","","-2.55%"
"06/26/2019","9.620","9.620","9.620","9.620","","-2.29%"
"06/25/2019","9.845","9.875","9.875","9.875","0.01K","-3.48%"
"06/24/2019","10.200","10.200","10.200","10.200","0.01K","-1.50%"
"06/21/2019","10.355","9.800","10.295","9.775","0.07K","2.02%"
"06/20/2019","10.150","10.150","10.150","10.150","","-3.20%"
"06/19/2019","10.485","10.485","10.485","10.485","","-4.98%"
"06/18/2019","11.035","11.400","11.400","11.275","0.05K","-4.62%"
"06/17/2019","11.570","11.355","11.355","11.280","0.03K","2.21%"
"06/14/2019","11.320","11.350","11.350","11.350","0.02K","-0.66%"
"06/13/2019","11.395","11.520","11.630","11.350","0.04K","2.29%"
"06/12/2019","11.140","11.205","11.205","11.205","0.01K","-0.54%"
"06/11/2019","11.200","11.480","11.480","11.480","0.02K","-5.12%"
"06/10/2019","11.805","11.650","11.650","11.650","0.05K","2.47%"
"06/07/2019","11.520","11.245","11.475","11.245","0.05K","3.74%"
"06/06/2019","11.105","11.320","11.320","11.320","0.06K","-4.27%"
"06/05/2019","11.600","11.600","11.600","11.600","0.01K","-2.60%"
"06/04/2019","11.910","11.910","11.910","11.910","","7.30%"
"06/03/2019","11.100","11.100","11.100","11.100","","-0.94%"
"05/31/2019","11.205","11.205","11.205","11.205","0.01K","-2.35%"
"05/30/2019","11.475","11.475","11.475","11.475","","-6.13%"
"05/29/2019","12.225","12.225","12.225","12.225","","-2.36%"
"05/28/2019","12.520","12.520","12.520","12.520","","2.20%"
"05/24/2019","12.250","12.435","12.435","12.415","0.02K","-2.74%"
"05/23/2019","12.595","12.595","12.595","12.595","","-0.43%"
"05/22/2019","12.650","12.885","12.885","12.885","0.01K","-0.43%"
"05/21/2019","12.705","12.600","12.600","12.600","0.01K","-1.55%"
"05/20/2019","12.905","12.905","12.905","12.905","","0.39%"
"05/17/2019","12.855","12.935","12.935","12.935","0.00K","-3.96%"
"05/16/2019","13.385","13.385","13.385","13.385","","-3.39%"
"05/15/2019","13.855","13.855","13.855","13.855","","0.51%"
"05/14/2019","13.785","13.785","13.785","13.785","","0.18%"
"05/13/2019","13.760","13.760","13.760","13.760","","-1.68%"
"05/10/2019","13.995","13.995","13.995","13.995","","-3.18%"
"05/09/2019","14.455","14.455","14.455","14.455","","0.94%"
"05/08/2019","14.320","14.175","14.350","14.150","0.02K","1.17%"
"05/07/2019","14.155","14.325","14.325","14.125","0.04K","-1.26%"
"05/06/2019","14.335","14.335","14.335","14.335","","-1.58%"
"05/03/2019","14.565","14.565","14.565","14.565","","1.39%"
"05/02/2019","14.365","14.365","14.365","14.365","","2.21%"
"05/01/2019","14.055","14.100","14.100","14.050","0.03K","-2.33%"
"04/30/2019","14.390","14.425","14.425","14.425","0.01K","-0.93%"
"04/29/2019","14.525","14.525","14.525","14.525","","0.69%"
"04/26/2019","14.425","14.725","14.775","14.675","0.11K","-0.76%"
"04/25/2019","14.535","14.535","14.535","14.535","","1.89%"
"04/24/2019","14.265","14.425","14.425","14.425","0.01K","-1.07%"
"04/23/2019","14.420","14.105","14.500","14.105","0.04K","-0.28%"
"04/22/2019","14.460","14.460","14.460","14.460","","0.00%"
"04/18/2019","14.460","15.000","15.000","15.000","0.01K","-4.84%"
"04/17/2019","15.195","15.195","15.195","15.195","","2.43%"
"04/16/2019","14.835","14.850","14.850","14.850","0.01K","-1.17%"
"04/15/2019","15.010","15.640","15.640","15.285","0.03K","-5.33%"
"04/12/2019","15.855","15.895","15.900","15.800","0.03K","-0.88%"
"04/11/2019","15.995","15.550","15.900","15.550","0.04K","1.68%"
"04/10/2019","15.730","15.730","15.730","15.730","0.01K","-6.12%"
"04/09/2019","16.755","16.755","16.755","16.755","","4.95%"
"04/08/2019","15.965","16.575","16.950","16.200","0.04K","-4.03%"
"04/05/2019","16.635","16.635","16.635","16.635","0.01K","12.36%"
"04/04/2019","14.805","14.600","14.600","14.600","0.02K","4.33%"
"04/03/2019","14.190","13.700","13.700","13.700","0.02K","5.46%"
"04/02/2019","13.455","13.455","13.455","13.455","0.01K","-2.82%"
"04/01/2019","13.845","13.845","13.845","13.845","","-2.60%"
"03/29/2019","14.215","14.225","14.225","14.225","0.01K","-1.49%"
"03/28/2019","14.430","14.800","14.875","14.800","0.71K","-3.77%"
"03/27/2019","14.995","14.500","14.675","14.500","0.09K","4.24%"
"03/26/2019","14.385","14.200","14.415","14.200","0.13K","1.41%"
"03/25/2019","14.185","14.185","14.185","14.175","0.02K","-1.87%"
"03/22/2019","14.455","14.425","14.455","14.355","0.04K","-0.76%"
"03/21/2019","14.565","14.920","14.920","14.550","0.09K","-4.27%"
"03/20/2019","15.215","15.075","15.075","15.075","0.02K","1.40%"
"03/19/2019","15.005","15.200","15.250","14.975","0.13K","0.17%"
"03/18/2019","14.980","14.900","15.175","14.900","0.97K","-1.77%"
"03/15/2019","15.250","15.485","15.485","15.275","0.08K","-2.27%"
"03/14/2019","15.605","15.825","15.825","15.600","0.19K","-0.76%"
"03/13/2019","15.725","15.725","15.725","15.725","0.01K","-2.99%"
"03/12/2019","16.210","16.425","16.525","16.050","0.78K","-2.50%"
"03/11/2019","16.625","16.700","16.700","16.590","0.07K","-0.63%"
"03/08/2019","16.730","16.850","16.850","16.720","0.39K","-0.83%"
"03/07/2019","16.870","16.950","16.950","16.750","0.15K","0.12%"
"03/06/2019","16.850","17.025","17.050","17.000","0.11K","-1.92%"
"03/05/2019","17.180","17.475","17.475","17.175","0.36K","-1.26%"
"03/04/2019","17.400","17.375","17.500","17.375","0.07K","0.46%"
"03/01/2019","17.320","17.320","17.320","17.320","","-2.78%"
"02/28/2019","17.815","17.815","17.815","17.815","0.04K","1.14%"
"02/27/2019","17.615","17.325","17.635","17.325","0.05K","3.34%"
"02/26/2019","17.045","17.045","17.045","17.045","","0.59%"
"02/25/2019","16.945","17.000","17.000","17.000","0.01K","-1.65%"
"02/22/2019","17.230","17.230","17.230","17.230","","-1.66%"
"02/21/2019","17.520","17.520","17.520","17.520","","-3.44%"
"02/20/2019","18.145","18.145","18.145","18.145","","2.49%"
"02/19/2019","17.705","17.750","17.830","17.750","0.01K","-2.18%"
"02/15/2019","18.100","18.100","18.100","18.100","","1.94%"
"02/14/2019","17.755","18.165","18.165","17.810","0.03K","-1.47%"
"02/13/2019","18.020","17.800","17.875","17.800","0.10K","1.32%"
"02/12/2019","17.785","18.000","18.000","17.875","0.07K","-1.50%"
"02/11/2019","18.055","17.825","18.125","17.750","0.42K","-1.15%"
"02/08/2019","18.265","18.515","18.515","18.265","0.01K","-3.41%"
"02/07/2019","18.910","19.185","19.185","18.860","0.06K","-0.03%"
"02/06/2019","18.915","19.075","19.150","18.950","0.12K","-1.18%"
"02/05/2019","19.140","19.140","19.140","19.140","","-1.11%"
"02/04/2019","19.355","19.355","19.355","19.355","","0.28%"
"02/01/2019","19.300","19.300","19.300","19.300","","-2.77%"
"01/31/2019","19.850","19.665","19.665","19.665","0.01K","-1.64%"
"01/30/2019","20.180","20.180","20.180","20.180","","-1.97%"
"01/29/2019","20.585","20.600","20.600","20.600","0.02K","0.17%"
"01/28/2019","20.550","20.520","20.520","20.500","0.01K","-1.63%"
"01/25/2019","20.890","20.735","20.895","20.690","0.03K","-1.83%"
"01/24/2019","21.280","21.720","21.815","21.360","0.08K","-4.10%"
"01/23/2019","22.190","22.225","22.300","22.130","0.05K","1.72%"
"01/22/2019","21.815","21.805","21.885","21.605","0.13K","-3.49%"
"01/18/2019","22.605","22.840","23.015","22.525","0.09K","-1.70%"
"01/17/2019","22.995","22.640","23.135","22.640","0.03K","4.50%"
"01/16/2019","22.005","22.300","22.300","22.095","0.02K","0.02%"
"01/15/2019","22.000","22.035","22.035","21.945","0.02K","1.50%"
"01/14/2019","21.675","21.910","21.910","21.685","0.05K","-2.61%"
"01/11/2019","22.255","22.390","22.390","22.085","0.08K","2.68%"
"01/10/2019","21.675","21.705","21.705","21.705","0.01K","-0.21%"
"01/09/2019","21.720","22.515","22.515","21.745","0.02K","-1.67%"
"01/08/2019","22.090","22.165","22.165","22.165","0.01K","2.60%"
"01/07/2019","21.530","21.910","21.910","21.470","0.04K","-6.11%"
"01/04/2019","22.930","22.845","22.955","22.810","0.04K","3.03%"
"01/03/2019","22.255","22.215","22.215","22.115","0.01K","-0.98%"
"01/02/2019","22.475","22.280","22.550","22.145","0.02K","2.25%"
"12/31/2018","21.980","22.260","22.260","22.180","0.01K","-3.64%"
"12/28/2018","22.810","22.810","22.810","22.810","","-2.19%"
"12/27/2018","23.320","23.320","23.320","23.320","0.03K","-3.82%"
"12/26/2018","24.245","24.245","24.245","24.245","","0.00%"
"12/24/2018","24.245","24.735","24.760","24.275","0.06K","-2.63%"
"12/21/2018","24.900","24.650","24.745","24.650","0.06K","1.20%"
"12/20/2018","24.605","24.605","24.605","24.605","0.05K","1.63%"
"12/19/2018","24.210","24.210","24.210","24.210","0.03K","2.02%"
"12/18/2018","23.730","24.035","24.035","23.725","0.07K","-3.85%"
"12/17/2018","24.680","24.650","24.650","24.650","0.03K","0.14%"
"12/14/2018","24.645","24.665","24.790","24.660","0.03K","1.73%"
"12/13/2018","24.225","24.375","24.375","24.375","0.02K","1.28%"
"12/12/2018","23.920","24.050","24.190","24.050","0.03K","1.27%"
"12/11/2018","23.620","23.545","23.630","23.545","0.05K","1.59%"
"12/10/2018","23.250","23.265","23.300","23.265","0.03K","0.45%"
"12/07/2018","23.145","22.840","23.175","22.840","0.06K","-0.09%"
"12/06/2018","23.165","23.305","23.395","23.135","0.05K","-2.75%"
"12/05/2018","23.820","24.110","24.110","24.110","0.09K","-2.44%"
"12/04/2018","24.415","24.395","24.395","24.375","0.04K","-2.67%"
"12/03/2018","25.085","25.085","25.085","25.085","0.04K","1.60%"
"11/30/2018","24.690","24.690","24.690","24.690","0.01K","0.22%"
"11/29/2018","24.635","24.635","24.635","24.635","","1.38%"
"11/28/2018","24.300","24.400","24.400","24.400","0.02K","-3.42%"
"11/27/2018","25.160","24.795","24.995","24.790","0.03K","2.51%"
"11/26/2018","24.545","24.270","24.550","24.115","0.04K","-1.11%"
"11/23/2018","24.820","24.035","25.170","24.035","0.06K","1.31%"
"11/21/2018","24.500","24.195","24.420","24.195","0.02K","0.62%"
"11/20/2018","24.350","24.430","24.500","24.265","0.06K","0.83%"
"11/19/2018","24.150","24.310","24.390","24.310","0.01K","-6.95%"
"11/16/2018","25.955","26.725","26.725","25.650","0.06K","-2.70%"
"11/15/2018","26.675","26.150","26.720","26.150","0.06K","1.50%"
"11/14/2018","26.280","26.260","26.475","26.260","0.03K","-0.90%"
"11/13/2018","26.520","26.235","26.580","26.235","0.09K","2.18%"
"11/12/2018","25.955","25.625","25.905","25.625","0.05K","6.70%"
"11/09/2018","24.325","24.760","24.760","24.545","0.02K","-0.43%"
"11/08/2018","24.430","24.630","24.630","24.630","0.01K","0.04%"
"11/07/2018","24.420","24.330","24.445","24.330","0.02K","2.20%"
"11/06/2018","23.895","23.625","23.770","23.625","0.02K","0.36%"
"11/05/2018","23.810","23.810","23.810","23.810","","-1.96%"
"11/02/2018","24.285","23.905","23.970","23.905","0.01K","2.68%"
"11/01/2018","23.650","23.975","23.975","23.975","0.01K","-2.81%"
"10/31/2018","24.335","24.335","24.335","24.335","","1.93%"
"10/30/2018","23.875","23.875","23.875","23.875","","-2.87%"
"10/29/2018","24.580","24.580","24.580","24.580","","1.24%"
"10/26/2018","24.280","24.280","24.280","24.280","","-2.35%"
"10/25/2018","24.865","24.865","24.865","24.865","","-1.56%"
"10/24/2018","25.260","25.260","25.260","25.260","","-1.58%"
"10/23/2018","25.665","25.665","25.665","25.665","","-1.72%"
"10/22/2018","26.115","26.115","26.115","26.115","","-2.77%"
"10/19/2018","26.860","26.860","26.860","26.860","","3.21%"
"10/18/2018","26.025","26.025","26.025","26.025","","0.33%"
"10/17/2018","25.940","25.625","25.625","25.625","0.00K","-1.48%"
"10/16/2018","26.330","26.330","26.330","26.330","0.01K","-1.11%"
"10/15/2018","26.625","27.050","27.050","27.050","0.01K","-0.02%"
"10/12/2018","26.630","26.630","26.630","26.630","","3.38%"
"10/11/2018","25.760","25.925","25.925","25.925","0.01K","-1.75%"
"10/10/2018","26.220","26.625","26.625","26.625","0.02K","-2.29%"
"10/09/2018","26.835","26.835","26.835","26.835","","-1.41%"
"10/08/2018","27.220","27.220","27.220","27.220","","-2.44%"
"10/05/2018","27.900","27.900","27.900","27.900","","1.57%"
"10/04/2018","27.470","27.470","27.470","27.470","","1.31%"
"10/03/2018","27.115","27.115","27.115","27.115","","-0.51%"
"10/02/2018","27.255","27.860","27.860","27.425","0.01K","-0.69%"
"10/01/2018","27.445","26.735","27.355","26.585","0.07K","0.42%"
"09/28/2018","27.330","27.900","27.900","27.445","0.07K","-0.89%"
"09/27/2018","27.575","27.575","27.575","27.575","","-2.42%"
"09/26/2018","28.260","28.260","28.260","28.260","","-3.32%"
"09/25/2018","29.230","29.355","29.535","28.815","0.06K","-0.05%"
"09/24/2018","29.245","29.490","29.560","29.300","0.08K","1.81%"
"09/21/2018","28.725","28.105","28.790","28.055","0.09K","0.47%"
"09/20/2018","28.590","28.830","29.070","28.595","0.10K","0.95%"
"09/19/2018","28.320","27.735","28.380","27.735","0.03K","3.32%"
"09/18/2018","27.410","27.585","27.585","27.275","0.07K","-2.37%"
"09/17/2018","28.075","28.195","28.195","27.815","0.09K","4.25%"
"09/14/2018","26.930","27.025","27.110","26.785","0.09K","0.45%"
"09/13/2018","26.810","27.335","27.375","26.655","0.09K","-2.49%"
"09/12/2018","27.495","27.640","28.145","27.460","0.07K","-4.46%"
"09/11/2018","28.780","28.270","28.650","28.250","0.02K","-1.18%"
"09/10/2018","29.125","28.590","28.775","28.540","0.03K","4.06%"
"09/07/2018","27.990","28.025","28.025","28.025","0.01K","1.95%"
"09/06/2018","27.455","27.420","27.420","27.410","0.01K","1.61%"
"09/05/2018","27.020","27.020","27.020","27.020","","1.16%"
"09/04/2018","26.710","26.965","26.965","26.665","0.05K","3.39%"
"08/31/2018","25.835","26.025","26.025","26.025","0.01K","-1.13%"
"08/30/2018","26.130","26.130","26.130","26.130","","1.01%"
"08/29/2018","25.870","25.870","25.870","25.870","","2.01%"
"08/28/2018","25.360","25.500","25.500","25.500","0.01K","-0.20%"
"08/27/2018","25.410","25.410","25.410","25.410","","1.74%"
"08/24/2018","24.975","24.875","24.895","24.875","0.01K","0.87%"
"08/23/2018","24.760","24.825","24.825","24.710","0.01K","1.27%"
"08/22/2018","24.450","24.725","24.725","24.410","0.02K","0.18%"
"08/21/2018","24.405","24.405","24.405","24.405","","0.93%"
"08/20/2018","24.180","23.915","24.180","23.820","0.02K","0.10%"
"08/17/2018","24.155","24.160","24.185","24.160","0.01K","1.34%"
"08/16/2018","23.835","23.880","23.880","23.850","0.05K","1.34%"
"08/15/2018","23.520","23.525","23.525","23.470","0.02K","-0.86%"
"08/14/2018","23.725","23.780","23.780","23.780","0.01K","0.96%"
"08/13/2018","23.500","23.500","23.500","23.500","","2.71%"
"08/10/2018","22.880","22.625","22.625","22.595","0.02K","0.73%"
"08/09/2018","22.715","22.775","22.800","22.775","0.01K","0.51%"
"08/08/2018","22.600","22.675","22.675","22.650","0.02K","-0.04%"
"08/07/2018","22.610","22.800","22.800","22.775","0.01K","0.49%"
"08/06/2018","22.500","22.500","22.500","22.500","","1.08%"
"08/03/2018","22.260","22.260","22.260","22.260","","1.48%"
"08/02/2018","21.935","22.000","22.000","22.000","0.01K","0.02%"
"08/01/2018","21.930","21.930","21.930","21.930","","-0.84%"
"07/31/2018","22.115","22.115","22.115","22.115","0.01K","0.25%"
"07/30/2018","22.060","22.060","22.060","22.060","","0.78%"
"07/27/2018","21.890","21.890","21.890","21.890","","-1.02%"
"07/26/2018","22.115","22.115","22.115","22.115","","-0.25%"
"07/25/2018","22.170","22.170","22.170","22.170","","0.34%"
"07/24/2018","22.095","22.095","22.095","22.095","","0.30%"
"07/23/2018","22.030","22.030","22.030","22.030","","0.71%"
"07/20/2018","21.875","21.875","21.875","21.875","","-1.26%"
"07/19/2018","22.155","22.300","22.300","22.300","0.01K","0.07%"
"07/18/2018","22.140","22.140","22.140","22.140","","1.33%"
"07/17/2018","21.850","21.850","21.850","21.850","","-0.77%"
"07/16/2018","22.020","22.020","22.020","22.020","","-1.10%"
"07/13/2018","22.265","22.265","22.265","22.265","","1.34%"
"07/12/2018","21.970","21.970","21.970","21.970","","-2.70%"
"07/11/2018","22.580","22.580","22.580","22.580","","-0.66%"
"07/10/2018","22.730","22.730","22.730","22.730","","0.00%"
"07/09/2018","22.730","22.730","22.730","22.730","","1.68%"
"07/06/2018","22.355","22.355","22.355","22.355","","-0.49%"
"07/05/2018","22.465","22.465","22.465","22.465","","0.92%"
"07/03/2018","22.260","22.260","22.260","22.260","","0.09%"
"07/02/2018","22.240","22.240","22.240","22.240","","1.67%"
"06/29/2018","21.875","21.875","21.875","21.875","","-0.39%"
"06/28/2018","21.960","21.960","21.960","21.960","","-0.34%"
"06/27/2018","22.035","22.035","22.035","22.035","","2.51%"
"06/26/2018","21.495","21.495","21.495","21.495","0.02K","-0.23%"
"06/25/2018","21.545","21.630","21.630","21.630","0.01K","-0.51%"
"06/22/2018","21.655","21.655","21.655","21.655","0.01K","0.51%"
"06/21/2018","21.545","21.545","21.545","21.545","","0.21%"
"06/20/2018","21.500","21.500","21.500","21.500","0.00K","-0.90%"
"06/19/2018","21.695","21.695","21.695","21.695","0.00K","-2.01%"
"06/18/2018","22.140","22.140","22.140","22.140","","1.79%"
"06/15/2018","21.750","21.750","21.750","21.750","","-2.71%"
"06/14/2018","22.355","22.355","22.355","22.355","","-0.11%"
"06/13/2018","22.380","22.380","22.380","22.380","","2.73%"
"06/12/2018","21.785","21.785","21.785","21.785","","2.04%"
"06/11/2018","21.350","21.350","21.350","21.350","","-0.88%"
"06/08/2018","21.540","21.540","21.540","21.540","","-0.58%"
"06/07/2018","21.665","21.665","21.665","21.665","","1.62%"
"06/06/2018","21.320","21.320","21.320","21.320","","-0.51%"
"06/05/2018","21.430","21.430","21.430","21.430","","-2.17%"
"06/04/2018","21.905","21.905","21.905","21.905","","0.60%"
"06/01/2018","21.775","21.775","21.775","21.775","","-3.57%"
"05/31/2018","22.580","22.580","22.580","22.580","","-1.76%"
"05/30/2018","22.985","22.985","22.985","22.985","","1.46%"
"05/29/2018","22.655","22.655","22.655","22.655","","3.90%"
"05/25/2018","21.805","22.260","22.260","22.130","0.02K","-3.92%"
"05/24/2018","22.695","22.695","22.695","22.695","","-0.09%"
"05/23/2018","22.715","22.715","22.715","22.715","","-0.83%"
"05/22/2018","22.905","22.905","22.905","22.905","","2.37%"
"05/21/2018","22.375","22.375","22.375","22.375","","1.45%"
"05/18/2018","22.055","22.055","22.055","22.055","","-1.10%"
"05/17/2018","22.300","22.300","22.300","22.300","","2.91%"
"05/16/2018","21.670","21.395","21.395","21.395","0.01K","0.60%"
"05/15/2018","21.540","21.540","21.540","21.540","0.03K","-0.39%"
"05/14/2018","21.625","21.625","21.625","21.625","","1.69%"
"05/11/2018","21.265","21.265","21.265","21.265","0.01K","1.24%"
"05/10/2018","21.005","21.005","21.005","21.005","","0.77%"
"05/09/2018","20.845","21.135","21.135","20.840","0.02K","1.19%"
"05/08/2018","20.600","20.600","20.600","20.600","","0.88%"
"05/07/2018","20.420","20.420","20.420","20.420","","0.00%"
"05/04/2018","20.420","20.420","20.420","20.420","","2.36%"
"05/03/2018","19.950","19.950","19.950","19.950","","0.43%"
"05/02/2018","19.865","19.865","19.865","19.865","","-1.14%"
"05/01/2018","20.095","20.095","20.095","20.095","","-2.26%"
"04/30/2018","20.560","20.560","20.560","20.560","","1.46%"
