,0
2017-08-29,0.04000825
2017-08-30,0.042687
2017-08-31,0.0540105
2017-09-01,0.05642325
2017-09-02,0.02680125
2017-09-03,0.02787875
2017-09-04,0.05043025
2017-09-05,0.05035075
2017-09-06,0.03087625
2017-09-07,0.04659325
2017-09-08,0.0299259999999999
2017-09-09,0.02738575
2017-09-10,0.0246615
2017-09-11,0.03182925
2017-09-12,0.0334745
2017-09-13,0.032769
2017-09-14,0.034578
2017-09-15,0.03501925
2017-09-16,0.0302654999999999
2017-09-17,0.03152325
2017-09-18,0.08913725
2017-09-19,0.08930225
2017-09-20,0.0784897499999999
2017-09-21,0.07355575
2017-09-22,0.0745455
2017-09-23,0.0574392499999999
2017-09-24,0.0406255
2017-09-25,0.09411275
2017-09-26,0.10175375
2017-09-27,0.09914775
2017-09-28,0.1018794999999999
2017-09-29,0.08982975
2017-09-30,0.047632
2017-10-01,0.037313
2017-10-02,0.0394927499999999
2017-10-03,0.03814425
2017-10-04,0.06035025
2017-10-05,0.0466465
2017-10-06,0.0538024999999999
2017-10-07,0.034712
2017-10-08,0.03469825
2017-10-09,0.096073
2017-10-10,0.06441025
2017-10-11,0.046068
2017-10-12,0.05096325
2017-10-13,0.06466825
2017-10-14,0.03670275
2017-10-15,0.0335262499999999
2017-10-16,0.07551625
2017-10-17,0.0916897499999999
2017-10-18,0.1181859999999999
2017-10-19,0.111834
2017-10-20,0.0776509999999999
2017-10-21,0.0381147499999999
2017-10-22,0.03487725
2017-10-23,0.0962705
2017-10-24,0.08380675
2017-10-25,0.0631502499999999
2017-10-26,0.0973462499999999
2017-10-27,0.06121775
2017-10-28,0.04269275
2017-10-29,0.0352889999999999
2017-10-30,0.051773
2017-10-31,0.06767725
2017-11-01,0.0699619999999999
2017-11-02,0.0728849999999999
2017-11-03,0.11938225
2017-11-04,0.0482007499999999
2017-11-05,0.04775125
2017-11-06,0.12590375
2017-11-07,0.1305605
2017-11-08,0.143285
2017-11-09,0.127656
2017-11-10,0.0778964999999999
2017-11-11,0.0579087499999999
2017-11-12,0.049972
2017-11-13,0.092726
2017-11-14,0.0926375
2017-11-15,0.129799
2017-11-16,0.1274844999999999
2017-11-17,0.0953594999999999
2017-11-18,0.0607609999999999
